input_id,cluster_id,source,theme,paper_theme_consensus,is_paper_theme_consensus,is_outside_ontology_consensus
dd4bfa74bc7aacd332f8bdf2,sharechat_chatgpt:https://chatgpt.com/share/67fbec22-9990-8011-9f09-faae5d315897,sharechat_chatgpt,persecutory,outside-ontology,False,True
606b7009bc46c44f632f4f22,sharechat_chatgpt:https://chatgpt.com/share/6810bbb5-28e8-800d-a92a-87e72819a8e2,sharechat_chatgpt,mixed,spiritual-messianic,True,False
c07184825318a97ad3c4d3a4,sharechat_chatgpt:https://chatgpt.com/share/67870dd4-81e4-8001-a228-49a5e6479ca0,sharechat_chatgpt,religious_or_spiritual,sentient-ai,True,False
8266b6251b5f6e32b97d7ec4,sharechat_chatgpt:25a2b93d053686c841c5c3ae9967ba0d,sharechat_chatgpt,bizarre,outside-ontology,False,True
6106f78c1c89cbec9bdeb813,wildchat_full:5d66878c9be9b8900a0cc5bc3bef1634,wildchat_full,thought_broadcasting,outside-ontology,False,True
5412a4248caf618424a91fbf,wildchat_full:e69f1d57067e2067212fa452260877d7,wildchat_full,grandiose,outside-ontology,False,True
b1c5ec554ca5c955daa79f60,wildchat_full:1301944f4a6367fdd591dc9530d46a28,wildchat_full,grandiose,,False,False
e2c8e4361f1b9279974c044d,sharechat_chatgpt:https://chatgpt.com/share/67d75832-af6c-8010-95bd-ea717ad0c090,sharechat_chatgpt,bizarre,outside-ontology,False,True
9f62163567be660235f86c7b,sharechat_chatgpt:https://chatgpt.com/share/6873c390-4cf0-800a-90e1-e1254813fbcd,sharechat_chatgpt,persecutory,outside-ontology,False,True
3a1cc6f8174a7ee507b5e85a,sharechat_chatgpt:https://chatgpt.com/share/67fbec22-9990-8011-9f09-faae5d315897,sharechat_chatgpt,grandiose,,False,False
c88c3882ed8fb141d31633a4,sharechat_chatgpt:https://chatgpt.com/share/67b6cebc-4ad4-8013-a77e-e678ca4698a5,sharechat_chatgpt,persecutory,,False,False
5d02175cf8ba939940f60d00,sharechat_chatgpt:https://chatgpt.com/share/68090713-1ddc-800d-bb0a-0ece40a08b89,sharechat_chatgpt,bizarre,sentient-ai,True,False
3405da443ce582362f6db447,sharechat_chatgpt:https://chatgpt.com/share/680e7470-27b8-8008-8a7f-04cab7ee3664,sharechat_chatgpt,religious_or_spiritual,,False,False
a9843b2bb7d8e1565f4bcf74,sharechat_chatgpt:https://chatgpt.com/share/687f61a7-7158-800c-8ebd-34dafb24fdf7,sharechat_chatgpt,religious_or_spiritual,sentient-ai,True,False
253710a7c1e0e503b8e20620,sharechat_chatgpt:https://chatgpt.com/share/68868ea2-ff54-800c-a54c-9df4a5f103d4,sharechat_chatgpt,bizarre,outside-ontology,False,True
a53955533c63654802c31b39,sharechat_chatgpt:https://chatgpt.com/share/67b6cebc-4ad4-8013-a77e-e678ca4698a5,sharechat_chatgpt,religious_or_spiritual,spiritual-messianic,True,False
e45dd4ca98bbe777067158e3,sharechat_grok:https://grok.com/share/bGVnYWN5_2a81848e-c9c8-4557-98f0-f203909d9eb5,sharechat_grok,grandiose,spiritual-messianic,True,False
6a8e52ef9a159f3b40080b2c,sharechat_grok:a78ab199fc481b554b8cdab1052a83b4,sharechat_grok,grandiose,outside-ontology,False,True
abb04f72806bcc0eaaecfca7,sharechat_chatgpt:f092bc1de31bb4ad1ca90dcc88aac589,sharechat_chatgpt,bizarre,outside-ontology,False,True
9a2c0e2390f200721c09c012,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,mixed,outside-ontology,False,True
488f563987a178c0b1a244ca,sharechat_chatgpt:https://chatgpt.com/share/68759148-c31c-8008-b46c-427034a4668a,sharechat_chatgpt,religious_or_spiritual,spiritual-messianic,True,False
f3b5ce1feeb7c6bbf477fd8d,sharechat_chatgpt:https://chatgpt.com/share/679c2e65-a1d0-800d-a2f0-0c79aed09afd,sharechat_chatgpt,persecutory,outside-ontology,False,True
f61f59c71ca92106bf3cc7cb,sharechat_chatgpt:https://chatgpt.com/share/67f2a199-9320-8013-a799-8c2da3e85b8d,sharechat_chatgpt,bizarre,outside-ontology,False,True
6c81df342c3207caf2f87a9d,sharechat_chatgpt:735ca9d9458450d94f73d4f6b7852488,sharechat_chatgpt,persecutory,outside-ontology,False,True
1324f35719633026211f14a8,sharechat_grok:https://grok.com/share/bGVnYWN5_96ee92a6-4825-4874-8911-31789b755e76,sharechat_grok,nihilistic,outside-ontology,False,True
b03b518cfdf61cbb20c76f3c,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,thought_broadcasting,,False,False
31bba2beda62a4d182273e22,sharechat_grok:https://grok.com/share/bGVnYWN5_7ba707ac-398a-4ef4-9aff-9d81eeb02122,sharechat_grok,persecutory,spiritual-messianic,True,False
1b094b2671780acd3eb4b383,sharechat_chatgpt:https://chatgpt.com/share/6739eaf5-9b30-8005-8fa6-0f95e86aca42,sharechat_chatgpt,grandiose,spiritual-messianic,True,False
d6591cf8fa907e14c2c90328,sharechat_chatgpt:https://chatgpt.com/share/687954c3-b498-800c-9131-6880a9a00ee5,sharechat_chatgpt,persecutory,outside-ontology,False,True
77f839ca019f720d3694d735,sharechat_grok:https://grok.com/share/bGVnYWN5_e9683369-7aae-432a-8e40-7ec7bf3227f0,sharechat_grok,grandiose,,False,False
64bafb5c0031de6957c472c0,wildchat_full:2fe1b6d1fe20277a928dad4e1eed9b1b,wildchat_full,grandiose,sentient-ai,True,False
e13e275a5c23b7a0a9a45f17,sharechat_chatgpt:https://chatgpt.com/share/680114ba-1e28-8013-a595-6ce984f34dcc,sharechat_chatgpt,religious_or_spiritual,outside-ontology,False,True
8c81fd29098c9a1044416b3d,sharechat_chatgpt:https://chatgpt.com/share/6806ae5d-7074-800d-8884-883b5807de79,sharechat_chatgpt,grandiose,outside-ontology,False,True
f29832fe7adcd21c7bf24151,sharechat_chatgpt:https://chatgpt.com/share/6739eaf5-9b30-8005-8fa6-0f95e86aca42,sharechat_chatgpt,bizarre,spiritual-messianic,True,False
ea21f1826f9c19226269b2ed,sharechat_chatgpt:2b2f4fa4bc3fab242efc06acf6540863,sharechat_chatgpt,religious_or_spiritual,spiritual-messianic,False,False
eb03b600bc35a57e84ee340d,sharechat_gemini:c8b1299284a2b19543042841265dfc87,sharechat_gemini,bizarre,outside-ontology,False,True
9fbc96ce64dacab74cd40a89,sharechat_grok:https://grok.com/share/bGVnYWN5_7e401c74-9b50-4353-bfe3-f8d0e803ddea,sharechat_grok,religious_or_spiritual,,False,False
dc1a1a5c6555e8b9201ad978,sharechat_chatgpt:10c63312c3f2006299a9cd017fc071e7,sharechat_chatgpt,bizarre,outside-ontology,False,True
90de13d3224e9e533303c499,sharechat_chatgpt:https://chatgpt.com/share/67fbec22-9990-8011-9f09-faae5d315897,sharechat_chatgpt,grandiose,,False,False
4fd5771f073c0026c92428b1,sharechat_chatgpt:c98f3249ca589bb6e74f2004ae1c84cd,sharechat_chatgpt,grandiose,,False,False
cb3706f32d2097cfb7910d91,sharechat_chatgpt:https://chatgpt.com/share/47fd237a-a334-40de-affe-78ee55719457,sharechat_chatgpt,grandiose,sentient-ai,False,False
