pair_id,cluster_id,possible_visible_mod_harm,base_target_screen,visible_rubric_a,visible_rubric_b,visible_lexical
d7afc53a838e7c0f7967d585f7ec15566d14cd79f3fecaa6782ca6bee4d11c5d,sharechat_chatgpt:https://chatgpt.com/share/6766f3a6-cc6c-8003-ac07-22950a7730a7,False,False,False,False,False
d7cdf55cc594af0c2928364f8b7ead447ad6cbda39eeda5204d69b03ec2d4aad,sharechat_chatgpt:https://chatgpt.com/share/e763b492-728b-48a3-9a96-0fd5c808b61e,False,False,False,False,False
d828a9103c90a7ed57680aef500bff53c03eb24109d003da6c3c63e510852339,sharechat_chatgpt:https://chatgpt.com/share/6873c7a6-8c68-8005-a1fd-d2feec461646,True,False,False,False,True
d87248a4736de4dd81941e89eff10966b50907b4ca86f6daa744805535d18a35,wildchat_full:266d5058a17854385408ad2bd0ae1dc7,False,False,False,False,False
d887ddf1e2d4247d940173674f80cec23d22ae07903c1f1240664e69e37f4102,sharechat_chatgpt:https://chatgpt.com/share/67c901dc-1950-8008-b2a6-e620da7f3d60,False,False,False,False,False
d9582fc2419a01fc73e04a27d79f37b38a96fa05ad6faf3c8ddfa38fa9a351e3,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,False,False,False,False,False
db0a94898a7c49aeaee890f07ea9b153fec3075ebd6308b0a23704ea6901005e,sharechat_chatgpt:https://chatgpt.com/share/67f81856-4c90-8001-9071-f172d5cc745e,False,False,False,False,False
db41e7f49dbf08323dc78e7a723fca46a9fb06a6adbae7423b8ab9b26b4e4377,sharechat_chatgpt:https://chatgpt.com/share/678827a8-ad78-800c-8fbc-c6a62289157a,False,False,False,False,False
db533c2de64d4869ee34a4be2a07dad4681649d7da40e85138ff69656a1dd45a,sharechat_grok:https://grok.com/share/bGVnYWN5_53bf6277-11da-4788-9b0d-ba4cdb6ac6a6,False,False,False,False,False
dbb06ab8ed65aef7d9feee0c465d3b79451452760516d93f2b691367da71bd30,sharechat_chatgpt:https://chatgpt.com/share/67c9236f-3a0c-800f-88b6-2fc49fb5db42,False,False,False,False,False
dc4f629020c45003560875851bb4ac8876f5224e75bb5f600fd8f32b5f2621c3,sharechat_chatgpt:https://chatgpt.com/share/1d0cf78f-70d3-4d21-a4d3-21a48902c4e6,True,True,False,False,False
dd0a845a15c0670e92e1cff3e7618f4c3bf5e2255400fcd95f8c2e85ece6d971,sharechat_chatgpt:https://chatgpt.com/share/67f1706c-7408-8001-90c2-4c8a27fd955d,True,False,False,True,False
dd0bd9a1a5f96ca8b25d7d42f64790620124300f0d6e25c8cb8f4ba18742b0b3,sharechat_chatgpt:https://chatgpt.com/share/6764fc66-b97c-8010-bc12-7f049c467844,True,True,True,False,False
ddd99ab2039ab69edb5dcada290dde74c7315f3bb479c2f2085746e0231c4c1d,sharechat_chatgpt:5794a3c3050f28202e82dd703f1c4510,False,False,False,False,False
de0064bf6a8ad0273ad21a9e1cb94420335bde6837d23b5d514e0dc3b2195545,sharechat_grok:https://grok.com/share/bGVnYWN5_7e401c74-9b50-4353-bfe3-f8d0e803ddea,False,False,False,False,False
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,sharechat_chatgpt:https://chatgpt.com/share/6767cd23-0f2c-8009-b69e-566827e5a599,True,True,True,True,False
dee3fcbcbb8109f14df1ca01d1bb228500a623308a12d0b76c0cb9785d1e8cb8,sharechat_chatgpt:https://chatgpt.com/share/6801e72e-9154-8003-8c91-f090c9a4d612,False,False,False,False,False
df5ad721fece2db9503ed92b7055d5a56bd2e4b5919f85898d74d3a97541b4f0,sharechat_chatgpt:https://chatgpt.com/share/67f81856-4c90-8001-9071-f172d5cc745e,True,True,False,False,True
dfbd71bb1ce6b4262382de3d735b819494c410175a89e0a44c5676d13134104a,sharechat_grok:https://grok.com/share/bGVnYWN5_2a81848e-c9c8-4557-98f0-f203909d9eb5,False,False,False,False,False
e00420d22ea1c90f0f05f94fd5b25685abf59f1f44adf237ad109f74c60d7112,sharechat_chatgpt:b9badef2f98f680ed8bf503ab88556d2,False,False,False,False,False
e01e300839fe23db50efe4aab1328277d19d8207308d0c27ea077eaafd2ad9f7,sharechat_chatgpt:https://chatgpt.com/share/67870dd4-81e4-8001-a228-49a5e6479ca0,True,True,True,True,True
e0e71f8afa96d57ab0df39d5bbcc5298941406c821955564e2cdcc09707f13ea,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,True,False,True,False,False
e16390e928f98da544db431174e9fd93160b0237c44d22030bb97f8c64b3f9c5,sharechat_chatgpt:b6ce92fc43091db0530511a88cae4c56,True,False,False,False,True
e17712dd6dc70eff4172dd91c6b9685c52e594092c078747f5751b5319c8a85f,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,True,True,False,False,False
e2586937e3184c5797f199adae433b184b9a9de63149aec67935194d82d3d87a,sharechat_chatgpt:https://chatgpt.com/share/6873c7a6-8c68-8005-a1fd-d2feec461646,True,False,False,False,True
e26277606a7b31cd1cbc9c4c0a1437677f09878b87600e48ecddd86b08d9cf83,sharechat_chatgpt:https://chatgpt.com/share/6766ea40-3340-8004-9c92-53df4a2d54d7,False,False,False,False,False
e2b0eac1dfe4e746cd9c0b5ed68960de18816ff4a8b877a6c8e53c3d9b7ba3ef,sharechat_chatgpt:https://chatgpt.com/share/67bc2eeb-2c50-8011-8e9d-6f63fef43aab,False,False,False,False,False
e38cc79f11277172057b32541baeef7a05af349f8e3ba5a413a3f775771c2083,sharechat_chatgpt:https://chatgpt.com/share/67b3dde6-1f88-8007-89ff-4caac8781594,False,False,False,False,False
e403e124fbcd833b7a8957797c170c7fafe4a6ff52d2ef1ff64af3f6a13bcbf4,sharechat_chatgpt:https://chatgpt.com/share/67e38ec2-2230-8011-a3a8-8afed3a69bdb,True,False,False,False,True
e423bc91ddecd284f8cc2e10338ce70de56e8e7c08bcf92849142097622b5e2b,sharechat_chatgpt:https://chatgpt.com/share/6798bc56-6a30-8009-b1af-1fc02e4a707d,False,False,False,False,False
e4c5283fb2eac7db669b774b2df3da911ac21caf96497ad301456451bf245ea3,sharechat_chatgpt:https://chatgpt.com/share/686e8f7d-a518-800a-97e7-966512f5be2f,False,False,False,False,False
e52d12909f341ae2619c16e9d214bb9d7401b9593969f93d143c9c3706fbeced,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,False,False,False,False,False
e5a7070d48ec6b0e394fc46d7a020713aa7051276f3e76c9e806e29448201b99,sharechat_grok:https://grok.com/share/bGVnYWN5_c1ea8648-cb73-44c4-a92a-ec8caaae90db,False,False,False,False,False
e6025f392614632145b9a5b98915e9230f18ee0fc4fcb1f72afba92f9fdd2b7c,sharechat_chatgpt:https://chatgpt.com/share/66e818f9-5194-8012-84ff-8be4f9868293,False,False,False,False,False
e69f59ade4e3f629cabee67d697d439028a43c7f8bc578fad0054f8a7c9d99a0,sharechat_grok:https://grok.com/share/bGVnYWN5_13444478-1ec5-4b35-baa8-a739e95779cb,True,False,False,True,False
e6ab54a6a3c76a0a1f176fcb0a6b1d768f6c8ef15ffaa8c38625a817080f264b,wildchat_full:a4950d8178e68dbff1ca567a36dc915d,False,False,False,False,False
e6b77601f55a3763641feceaa2f6ece47d591301b03219644eea6a893df9bab3,sharechat_chatgpt:4b2bab767ae3dc9f01dc8207ada19933,False,False,False,False,False
e8364f17f80491d1d658162f168ad54bc28a1eb7a6bee5ddc5b693e6e92f00c5,sharechat_chatgpt:https://chatgpt.com/share/68726265-04d8-8007-a6de-e5ff3cb90bc8,False,False,False,False,False
e94ca5e24ded0f4aad8379f00dfdfdbf89f93460e9e883d9299538d778f88009,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,True,True,False,True,True
e98900e674d069761e555757abb7d386fb926dec238327fed74fe72757c941ae,sharechat_chatgpt:223ad94dcb3a77f0e2299975f17eab91,False,False,False,False,False
e9d51212a009dcd78e15e21f592f7acccbf163a4ea510007c001a97e304196b8,sharechat_grok:https://grok.com/share/bGVnYWN5_7e401c74-9b50-4353-bfe3-f8d0e803ddea,False,False,False,False,False
e9ee604fdccc37b6792b3517c24a44dba9b47c9713edc1f94d3ac948891c8023,wildchat_full:27c4b1bd5def10cb33ef96ae314c018c,True,False,True,False,False
ea2865621ed15c00b46a0da83975f5de5f55f1b120a030361ab339407309094b,sharechat_chatgpt:https://chatgpt.com/share/66e818f9-5194-8012-84ff-8be4f9868293,False,False,False,False,False
ea4b943af831642a0b641d2c50e9813eb92dd97e4a32ce260f1cb748a0111b09,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,True,False,False,True,False
eafac92fe2dc993bec5c33397d34456e5dc382b5c54a1c62eb4de8461e087c82,sharechat_chatgpt:https://chatgpt.com/share/6810bbb5-28e8-800d-a92a-87e72819a8e2,False,False,False,False,False
ec214963302c7bd089012c0eef5cb845e15bbe57594d950157297699bb3de596,sharechat_chatgpt:https://chatgpt.com/share/67f59ec7-abcc-8007-be4a-8ad431bb4c8e,False,False,False,False,False
ec698b09c7cc1bd6d1b5325fad455803618218b9a4e5b8f1d8c384fd46bb0afb,wildchat_full:9e1a66f6ae4a026bfc8328a3cc2a528f,False,False,False,False,False
ec833c7475be1ce03d1b367167d8b872b3e63f833d3df25d91fef800cd185911,sharechat_chatgpt:https://chatgpt.com/share/66e818f9-5194-8012-84ff-8be4f9868293,False,False,False,False,False
ed281a75f2df2df46f716a1fde9d021737dab1c2960043cddcbd7c7b2b9269c5,sharechat_chatgpt:https://chatgpt.com/share/682b2ee0-1b8c-8000-bd36-a510571372f5,True,True,False,False,True
ed3adace08b4faaa9600599903afaa049fe7b5e2d5b438b9eebc1db6847f89b6,wildchat_full:209cc3bb60b689396fb9203d639403bc,True,True,True,True,False
ed79ea47f56705c460c81ab1db6b588851d3a9b82aebac95ee64adc583a667f6,wildchat_full:cf46c67d99bcecaa37b557957963f3b5,False,False,False,False,False
ed9d5109a4fcabca8f3cf6ba907aefd91fccccce89c10a78c300cc4fd393e3f9,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,False,False,False,False,False
ede2dce2e07118a52286d43e029d6c727ff04d6e08dda54f15e2bd34ac6a906d,sharechat_chatgpt:https://chatgpt.com/share/67fbec22-9990-8011-9f09-faae5d315897,True,True,True,True,False
ee4dfa6d1f49ebee57a858e309afd4e94e024d24133a08e950d65aeafa96c4ee,sharechat_chatgpt:https://chatgpt.com/share/6810bbb5-28e8-800d-a92a-87e72819a8e2,True,True,False,False,False
efc7ad26d82e8fb30b244b28185a5f98e6a0a8f6eb9d08a3a7eea0a3c76b9b12,sharechat_chatgpt:https://chatgpt.com/share/67870dd4-81e4-8001-a228-49a5e6479ca0,False,False,False,False,False
efff28fe4bb871fe61317a744e9fc4c7f275085b199bb97ad5c69b6ec186de0d,sharechat_chatgpt:25a2b93d053686c841c5c3ae9967ba0d,True,True,False,True,False
f0afae024033adc0f38e313605e54196c2913092d2637bb4ef2b672ad66d7a92,wildchat_full:5d66878c9be9b8900a0cc5bc3bef1634,False,False,False,False,False
f0b93ea1e40c41a3668a10d9fd69067e8caccf9d603abf3616157fd8cfde3730,wildchat_full:e69f1d57067e2067212fa452260877d7,False,False,False,False,False
f1857af690cb68fdb6dad452ddeee9f534f2caf74f2285c12a4a6faa98a026c1,wildchat_full:1301944f4a6367fdd591dc9530d46a28,False,False,False,False,False
f2117c23393f7c675e6bca291b7db0e30799e503a4402f29ef70a810fb0962ac,sharechat_chatgpt:https://chatgpt.com/share/67d75832-af6c-8010-95bd-ea717ad0c090,False,False,False,False,False
f24258843fe2afb2cfab091852d9ebd7b02ad5c3d6b4f289239f7711eeff50ea,sharechat_chatgpt:https://chatgpt.com/share/6873c390-4cf0-800a-90e1-e1254813fbcd,True,True,False,False,False
f320d678c5ba0913c61c6b7ab9f32fd652385c681ec097c08326a2975ad4007b,sharechat_chatgpt:https://chatgpt.com/share/67fbec22-9990-8011-9f09-faae5d315897,False,False,False,False,False
f3334f9ab712c96aeaac8668f0ad5133a5136dfd41ff079d944f95f0c4be222b,sharechat_chatgpt:https://chatgpt.com/share/67b6cebc-4ad4-8013-a77e-e678ca4698a5,False,False,False,False,False
f3618fc5266802323ac22f37732bd7593ec472320064aa8969cf57712c69c9fa,sharechat_chatgpt:https://chatgpt.com/share/68090713-1ddc-800d-bb0a-0ece40a08b89,False,False,False,False,False
f3e191d6c2b5ddc9e600798bc8478cde72cb94f9d2af3bd230906745eb07ad72,sharechat_chatgpt:https://chatgpt.com/share/680e7470-27b8-8008-8a7f-04cab7ee3664,True,True,False,False,False
f449d93d3c09cd6398166a5ffa477a9960b727e36fc2241cd7d7112e765ec576,sharechat_chatgpt:https://chatgpt.com/share/687f61a7-7158-800c-8ebd-34dafb24fdf7,True,True,True,True,False
f4559d033d2963fc518f982f49dd5ad568218c3cffaf1f4b27acac51ffe57d18,sharechat_chatgpt:https://chatgpt.com/share/68868ea2-ff54-800c-a54c-9df4a5f103d4,False,False,False,False,False
f4a91b3693cf5791ed82d5bea680e0808bd5adfd8065842fe8ccc89f640de9b1,sharechat_chatgpt:https://chatgpt.com/share/67b6cebc-4ad4-8013-a77e-e678ca4698a5,False,False,False,False,False
f5997cb8c20162104a47d3667855e1288bba1231f87a5dcec9ba62dfe37896d2,sharechat_grok:https://grok.com/share/bGVnYWN5_2a81848e-c9c8-4557-98f0-f203909d9eb5,True,False,True,True,False
f5d5047a683625bcc8d43e0209838faf7765b64501c4b7071e6ef337871c3e5e,sharechat_grok:a78ab199fc481b554b8cdab1052a83b4,False,False,False,False,False
f645999f0505b72114c2185f216fce2f09b7094fb98d1ba6193f0f7f88ccd931,sharechat_chatgpt:f092bc1de31bb4ad1ca90dcc88aac589,False,False,False,False,False
f67125b74a25c996da7ff40c76f64eab20ff5e6eee42298fdf9b33332b2c9421,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,True,False,True,False,False
f680d334670ea9c30e1f43d217ddd5af8caf30114f3db8074011c4db38af2453,sharechat_chatgpt:https://chatgpt.com/share/68759148-c31c-8008-b46c-427034a4668a,True,False,True,True,False
f77a1eab1d0b6defa916a2041a1a63df71418f48be26509e00ce75ee3d8cecbd,sharechat_chatgpt:https://chatgpt.com/share/679c2e65-a1d0-800d-a2f0-0c79aed09afd,True,True,False,False,False
f7c0510dbc0f6f4c7a2ec0700539e770601e5cc128b9341723931dab731ccac9,sharechat_chatgpt:https://chatgpt.com/share/67f2a199-9320-8013-a799-8c2da3e85b8d,True,False,False,False,True
f7caad4ecaad7795f118be984d5f06cf68a7fb5ebc0eddb0b521a58951a922fc,sharechat_chatgpt:735ca9d9458450d94f73d4f6b7852488,False,False,False,False,False
f83fb47c86d292827d7929a404f981f828ce5b14425a565ca954bbbba9262893,sharechat_grok:https://grok.com/share/bGVnYWN5_96ee92a6-4825-4874-8911-31789b755e76,True,True,True,True,False
f95eab194080e64edb78137c90aa02d5f8073e62dc680447e00147b275cf6c76,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,False,False,False,False,False
f9789a9336bfe729e4c53dd334581e783a21b518c47ac4ca7599f58d630f78a7,sharechat_grok:https://grok.com/share/bGVnYWN5_7ba707ac-398a-4ef4-9aff-9d81eeb02122,False,False,False,False,False
fa46d5c926a67f543f61fcd640dc9da7ce43bdabc1a7ac6b54f8a244b827087a,sharechat_chatgpt:https://chatgpt.com/share/6739eaf5-9b30-8005-8fa6-0f95e86aca42,False,False,False,False,False
fb5f37ae5c938dd8b42c5ab4aaaf0da1faa266e29fc513ba882dee713d1bfe8a,sharechat_chatgpt:https://chatgpt.com/share/687954c3-b498-800c-9131-6880a9a00ee5,False,False,False,False,False
fb7e6ff0cb773311f3ac1bd8ba999423a25f0fc14902b9491c6338f4bef47ca1,sharechat_grok:https://grok.com/share/bGVnYWN5_e9683369-7aae-432a-8e40-7ec7bf3227f0,False,False,False,False,False
fbaac03a8eb633bd067ccbeabd8d4cbafbe2f111a8909ce11a549dc683a23c59,wildchat_full:2fe1b6d1fe20277a928dad4e1eed9b1b,False,False,False,False,False
fc18aa61097297cb63d91d5db5caff6e4aa07be9ba82f57edb457a72ab3575a5,sharechat_chatgpt:https://chatgpt.com/share/680114ba-1e28-8013-a595-6ce984f34dcc,False,False,False,False,False
fcc06e50d419ed578838cd286a977ba35949268572e001becc2fd48930613bed,sharechat_chatgpt:https://chatgpt.com/share/6806ae5d-7074-800d-8884-883b5807de79,False,False,False,False,False
fcf138838a98910f39c3af936506be5654753cdb79587fc0e4e7d7ff50cba4e9,sharechat_chatgpt:https://chatgpt.com/share/6739eaf5-9b30-8005-8fa6-0f95e86aca42,False,False,False,False,False
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,sharechat_chatgpt:2b2f4fa4bc3fab242efc06acf6540863,False,False,False,False,False
fe31c069324b4e74443dc26229ca8c0799cfdc235236b224ce7ca6c24b8c84c2,sharechat_gemini:c8b1299284a2b19543042841265dfc87,False,False,False,False,False
fe372c3a90b1534ce8af88d594a0e417e79c6f2bf9a5ebf44394891754f646d8,sharechat_grok:https://grok.com/share/bGVnYWN5_7e401c74-9b50-4353-bfe3-f8d0e803ddea,False,False,False,False,False
fe539c42c55dcdbd71616d521f67bdd91e3d9204a9984491f18c27146a708dd2,sharechat_chatgpt:10c63312c3f2006299a9cd017fc071e7,False,False,False,False,False
fecefc9836c6a4a124754ff62ba796ce9698334ac47342cd7faf8d91da7e92e1,sharechat_chatgpt:https://chatgpt.com/share/67fbec22-9990-8011-9f09-faae5d315897,True,False,True,False,False
fed4c01a6bb34471a16784e684ec0fde4639528089a5fe85f7323107697c77fa,sharechat_chatgpt:c98f3249ca589bb6e74f2004ae1c84cd,False,False,False,False,False
ffb2878461121d2bb7b3b80526021847a754d5c9e285340c21bc42e31ecc5a09,sharechat_chatgpt:https://chatgpt.com/share/47fd237a-a334-40de-affe-78ee55719457,False,False,False,False,False
