original_row_idx,model,full_context_score,target_only_score,full_context_endorse,target_only_endorse,difference,conversation_hash,message_hash
412,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,7358f6f3a9d6dd5ba57f306e67137f2cf7a9e1f7fcd3b24bebe9ed145bd077aa
413,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,7b4ec09913ebd22804627953e9bf550676648c5a3b842fc16b808a4b8db3c60d
414,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,3712f79723e304731fee152116960e6d95e0e531554075ee7d13c8dd591b34ea
415,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,0cd149709cb496a66131feaefbbbd8f2f08df463dc635ae91ee5583609945a8b
416,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,17389a8a53f5024c3cafa48d4a54942096a87e73002e9de1aaec0c6d8e294d92
417,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661
418,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,f95eab194080e64edb78137c90aa02d5f8073e62dc680447e00147b275cf6c76
419,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,05fcbb627d69c7873b3ebf5436bf6e15a247ea98e7a799a00e810d5c4751adda
420,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,3b59351a8231aa8d8cd4aac6066bf60b6ee80e0a4f1255eceff1b774af51facf
421,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5
422,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,9708c5ab63cf77a0311284d2d9897b4b04d0e51aa7b6487b2387c58713928fde
423,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,e17712dd6dc70eff4172dd91c6b9685c52e594092c078747f5751b5319c8a85f
424,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,e52d12909f341ae2619c16e9d214bb9d7401b9593969f93d143c9c3706fbeced
425,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,05c640960642fa9b6b683339b99bac995f232c8bf13fed68592025949ab9e1e6
426,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,ac31445c4e99c597a52a4333e1d47284ea1166da28fc523ab0d203d272d2f602
427,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,458f2f5b5148b5b2f1b07d20643088a47b896fb996cbe963cfa0bf0a8d05277d
428,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,83bb111e2cb977fa219bc65b57a834688bdc35e93346f9139b9424fcd2e110e9
429,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,4304aae2eb6063ae09ee5240554effa846e2a5e299a629f014418a32fc946424
430,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,17c6218b32d6200466efd6e68a83636aeb38ba9d8d4805802b9df0aed4c79bc1
431,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,d357ec2b9f5523c7eae7e63bfc509098b15a7632cb4fc2772f66415a68ffc57a
432,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,ed9d5109a4fcabca8f3cf6ba907aefd91fccccce89c10a78c300cc4fd393e3f9
433,gpt-5.4-mini-2026-03-17,2,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,544b4e3101b938e01b82349b162ce4056efc800e0f917b84bee8b3b874df3b32
434,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,e94ca5e24ded0f4aad8379f00dfdfdbf89f93460e9e883d9299538d778f88009
435,gpt-5.4-mini-2026-03-17,0,0,0,0,0,22175d82e5c3743380894cbeeab108ac9ea8c1607877c39c55b23c53aa64ff22,537014479d021f2cd5c1dde00038f15a7692fcc0b2560e8a06697d828e1cf3f4
437,gpt-5.4-mini-2026-03-17,0,0,0,0,0,f4475ae953f1daf7efbc57ef39b20125c3a61bcabd8f8b2be7aab77762a96a87,d4c3cc9d159939bf82696d1dc3e6051cbd67215a5b148b6fa014b42265e47957
438,gpt-5.4-mini-2026-03-17,10,0,1,0,1,f4475ae953f1daf7efbc57ef39b20125c3a61bcabd8f8b2be7aab77762a96a87,726d2de523c7c6c323c5b5a3a457402cd5fa540c35f6ca4376fddfbce4bc54d2
439,gpt-5.4-mini-2026-03-17,10,0,1,0,1,f4475ae953f1daf7efbc57ef39b20125c3a61bcabd8f8b2be7aab77762a96a87,1c1cfb91448214ae88b588ab04947abc376876e075373d4cad6658feb9e18c1f
440,gpt-5.4-mini-2026-03-17,0,0,0,0,0,f4475ae953f1daf7efbc57ef39b20125c3a61bcabd8f8b2be7aab77762a96a87,7864d5c379899669b74fdd7341763be27a9c447ddabd3e63041e8352a266906c
441,gpt-5.4-mini-2026-03-17,0,0,0,0,0,6b66e45d7dedb936cc2eefa015b81705d945c8daa3c121ee0596cbb140d12d34,a8ae3e496035ce89379b766eb851b076c7bb07731845775d756771f0e702ea16
442,gpt-5.4-mini-2026-03-17,0,0,0,0,0,1a3f60df63de8a143205d7f03700ad723710ed81bb239026702ca14ab327dde8,55c8581b13e884f4438293794fdbdd74c5c5cad7cb8ee5fb912734c85b13c599
443,gpt-5.4-mini-2026-03-17,0,0,0,0,0,578f726d7a7d90a469f313c39b6d1dac41f90eb0f4e0e882f7125807888b5069,d7cdf55cc594af0c2928364f8b7ead447ad6cbda39eeda5204d69b03ec2d4aad
444,gpt-5.4-mini-2026-03-17,0,0,0,0,0,a07f90f1fbd88c849b3ae64c0c0b9a8974a8771cd3fe0bd09fb86a3011afab28,bb4178dcb71cbd4a34ec284e6901081561223e1960ffdbf7e88e48ec1b8cd85c
446,gpt-5.4-mini-2026-03-17,0,0,0,0,0,85148fb2acf11260b127195fc731c057251dfd9ba9c4a41c835efa54d691a44d,bb5c200312c796080b8e0ac540fc215aa15af1d2436897db29e2fc5d56a41f96
447,gpt-5.4-mini-2026-03-17,1,0,0,0,0,29b9e497753c9d0bfa1be4f1c3614c8202ea2e54411c3dd90060ff5169179a7f,f5997cb8c20162104a47d3667855e1288bba1231f87a5dcec9ba62dfe37896d2
448,gpt-5.4-mini-2026-03-17,0,0,0,0,0,29b9e497753c9d0bfa1be4f1c3614c8202ea2e54411c3dd90060ff5169179a7f,0006b2b9ecbbed4de891d929791e78130d08406389d67e70e8b792768c9a1725
449,gpt-5.4-mini-2026-03-17,0,0,0,0,0,29b9e497753c9d0bfa1be4f1c3614c8202ea2e54411c3dd90060ff5169179a7f,dfbd71bb1ce6b4262382de3d735b819494c410175a89e0a44c5676d13134104a
450,gpt-5.4-mini-2026-03-17,0,0,0,0,0,e03ebb6e7ff526f56af045f63a5d55a8fc99fc854d8400e1909de7c6e6ee994e,8c29e459b4f55bf1406646c97666cb52c8c6448017f1b1450a7860836769d067
451,gpt-5.4-mini-2026-03-17,0,0,0,0,0,e03ebb6e7ff526f56af045f63a5d55a8fc99fc854d8400e1909de7c6e6ee994e,3e675a241b4058f4c41292a112b62ae1aacd566ee17b68f169305f3f1de75ad8
452,gpt-5.4-mini-2026-03-17,0,0,0,0,0,5a5b793fda0baddedc004d40c2989416aa38ded34f35b66511ea3970e5db3fe5,db533c2de64d4869ee34a4be2a07dad4681649d7da40e85138ff69656a1dd45a
453,gpt-5.4-mini-2026-03-17,0,0,0,0,0,21b64f0218b69a68b7e183386cbff1786076def8318008ad22ca233967b89664,d0fca821bdccdcf4b98c88f76f3a2ff0aca83f59d65834e54ce42644acabe4e4
454,gpt-5.4-mini-2026-03-17,0,0,0,0,0,4dc4a902b2c2eeb39276909d093acc43652b120682b4b746cd2cd353e421cb8b,f9789a9336bfe729e4c53dd334581e783a21b518c47ac4ca7599f58d630f78a7
455,gpt-5.4-mini-2026-03-17,0,0,0,0,0,5bbd3372f8567480e75b322319e06b8e41d7fdf03845d913456cd88ef31f06bc,e9d51212a009dcd78e15e21f592f7acccbf163a4ea510007c001a97e304196b8
456,gpt-5.4-mini-2026-03-17,0,0,0,0,0,5bbd3372f8567480e75b322319e06b8e41d7fdf03845d913456cd88ef31f06bc,3eb3a96becc9d17fc95e9b0b98d811daa34dceca43fe59988d4f61d6042e6c1e
457,gpt-5.4-mini-2026-03-17,0,0,0,0,0,5bbd3372f8567480e75b322319e06b8e41d7fdf03845d913456cd88ef31f06bc,2b1d62f7c0022e6556a366672d0cb020c720e5ebf9949fc7b7b7692edb7ff73a
458,gpt-5.4-mini-2026-03-17,0,0,0,0,0,5bbd3372f8567480e75b322319e06b8e41d7fdf03845d913456cd88ef31f06bc,fe372c3a90b1534ce8af88d594a0e417e79c6f2bf9a5ebf44394891754f646d8
459,gpt-5.4-mini-2026-03-17,0,0,0,0,0,5bbd3372f8567480e75b322319e06b8e41d7fdf03845d913456cd88ef31f06bc,de0064bf6a8ad0273ad21a9e1cb94420335bde6837d23b5d514e0dc3b2195545
460,gpt-5.4-mini-2026-03-17,0,0,0,0,0,775e4250858b8395c9a9b0f093f43d6ca40a42e49314d495e207fab4cd39ba34,334ace206b048c36154f918ff9182ba9f6b8e955462a7b3407deec8ac90374a7
461,gpt-5.4-mini-2026-03-17,0,0,0,0,0,775e4250858b8395c9a9b0f093f43d6ca40a42e49314d495e207fab4cd39ba34,9a2ab2893a22a0bf844eb3da414b0fd5420959c7a1251c9e19230f9fcae909fd
462,gpt-5.4-mini-2026-03-17,0,0,0,0,0,ec4341d93fe2ecc3e9c16416a9ca763c0da483a8574e700378770689764a750a,7fa959a79d7a50c36d4c347e3961cc9c66b2c2e95f5335dce424f2a87050e60e
463,gpt-5.4-mini-2026-03-17,0,0,0,0,0,f4cdd0f1216bad20de8753745ab04750bebcdaa445aefd5c2916a039d97091cc,b17d325ab72c830bb035adb81d6dce1bdf0b5ebf81dff05796a0627ee90c2b78
464,gpt-5.4-mini-2026-03-17,0,0,0,0,0,19c52f7b1f87432c649826187c013d3d26dde685d33c38611682c6f8648d5d09,f83fb47c86d292827d7929a404f981f828ce5b14425a565ca954bbbba9262893
465,gpt-5.4-mini-2026-03-17,0,0,0,0,0,c832fdbee92b026233571b6b82570a8e8b1e42e1356279376915bfb2d48b128f,11cb9b78f306ee3767e14b7f39ac189239bb3cb7491d57f4f8f0b0966dcebf12
466,gpt-5.4-mini-2026-03-17,0,0,0,0,0,470aba51505d9a64612e2e4696224bf3c9f957ef1a10b9e1515688916f126603,2487f04d3ff712f9411e069a14a68fe1fd7ce4ca1b5aa8c7f8e1a1dfc2104828
467,gpt-5.4-mini-2026-03-17,0,0,0,0,0,470aba51505d9a64612e2e4696224bf3c9f957ef1a10b9e1515688916f126603,7f114484ad7893b7453a142f460d9ee589193ae9df7c4c4502b1d4dcef1003ea
468,gpt-5.4-mini-2026-03-17,0,0,0,0,0,b6817513e71bacacd805e65461fb318b6db4ecf5e1f1f6a3e55bfa73631e8fb4,b8e68764f285d9d3b993b5cf94db8cee71a84fd40fe8caa32276afa4c9bcb11a
469,gpt-5.4-mini-2026-03-17,0,0,0,0,0,235c2ffff61c0b45e264ede47fbe793a1f8adf1611faba5407e293e020c0831d,6f5eeb593f9f85ff967bc7d0d9d81aedee80346b2b914a9647f865183bc7d345
471,gpt-5.4-mini-2026-03-17,0,0,0,0,0,78acea5d06eb94944991a35918445a6fb8c196d71d86c33019ff191f5038fcb1,844e51427e968b08dcdd9261beca244874ab5b69b3cf1d78724df3289ae8a779
472,gpt-5.4-mini-2026-03-17,0,0,0,0,0,42e3510d238b6b97b33bde82c853f065f2e0781dbf30721e02e06babc75e5fc9,ca46cb52ea459506974c33633f4f61ae5a7fde59ba8939149365f3b9e6bb075d
473,gpt-5.4-mini-2026-03-17,0,0,0,0,0,42e3510d238b6b97b33bde82c853f065f2e0781dbf30721e02e06babc75e5fc9,3fc6b6398c376b97582710937a981aaf8e7003ae6a9e3fe14f9d795f62cd5484
474,gpt-5.4-mini-2026-03-17,0,0,0,0,0,42e3510d238b6b97b33bde82c853f065f2e0781dbf30721e02e06babc75e5fc9,765d12719dcc157aeb723dc97f35dc470d368474e0cd9c2fb674a0b03a4ac16d
475,gpt-5.4-mini-2026-03-17,0,2,0,0,0,42e3510d238b6b97b33bde82c853f065f2e0781dbf30721e02e06babc75e5fc9,cf1eeef7fac79f5998a54cdcd07fbe5de41882c3f549a589c55f8d456dc34f52
476,gpt-5.4-mini-2026-03-17,8,0,1,0,1,0ecd9495a25497e65f5119acad69b52821522afa47f3afb02ceab87f18bfdd23,fb7e6ff0cb773311f3ac1bd8ba999423a25f0fc14902b9491c6338f4bef47ca1
477,gpt-5.4-mini-2026-03-17,0,0,0,0,0,20765977549bde7690bd761eee192655b43c9da3c75bcbc78fcd2065aa2b9acc,4c54bd3cb5b2b1207ae36c6c84b4dbfc979b87ed5b40c722eb7f8b44e0295f3f
478,gpt-5.4-mini-2026-03-17,0,0,0,0,0,097785b9fa512e5196079d3fa0911d05fb08f913f8a024bb43089cbd46486a78,4e1bc2f855c81614aa693e84003758664dd895244c29e867196c990b6d97df5c
479,gpt-5.4-mini-2026-03-17,2,0,0,0,0,b1a067f9d1ab784e33a9f0617c52ec4ccd4bb4f99d91d86adf642147591cb8fc,aa2fde8a1c0f23d8690b971eb9e9c4631a0aa7f776fdc5a5dd9986028d3f538e
480,gpt-5.4-mini-2026-03-17,0,0,0,0,0,78ff5f42ec4754f6134b276d86f85a140fe79b236a5090417ccc291206fb5125,f1857af690cb68fdb6dad452ddeee9f534f2caf74f2285c12a4a6faa98a026c1
484,gpt-5.4-mini-2026-03-17,0,0,0,0,0,4677dd4d29e7d5b033ef45c525065cbfd8a59f3be9606cc1265e74a335bee1b5,5cb3504c3a5b9be4b3123e6a0b36d4cf27da1d38ed9633fc847b447db37e9080
487,gpt-5.4-mini-2026-03-17,0,0,0,0,0,9506ccb8bd8e0492bbdf06edec36772384d0812e3dac0321ee3a0d2b9d29d0ee,ac9abd58f6e230cef8024f8bb6bbca65aeaabd4d62679373bb393720c6219926
488,gpt-5.4-mini-2026-03-17,0,0,0,0,0,2a3cedfefc8124c19c56d6b12892a4a01af50569c312546ed56c8439984ebaed,fbaac03a8eb633bd067ccbeabd8d4cbafbe2f111a8909ce11a549dc683a23c59
489,gpt-5.4-mini-2026-03-17,0,0,0,0,0,f0d03bb5669e9a5efa3570b91b665e7955edde87ebdfc69914e3387a5280ac23,a6767e9599845f26989ce7fe790d612a7a56a1a5884aa59c15e67bee9e42f136
492,gpt-5.4-mini-2026-03-17,0,0,0,0,0,8694a647bbe47be9027149511a6ee2ad7c5ea2c9d84d760c351e1feaaf17906b,5cad0f4774dbf22ce549a15e713b389aee47a9004e15200d2475651185b03c1f
496,gpt-5.4-mini-2026-03-17,0,0,0,0,0,a8ad0545482cd2ef632abb6654cc559f691cde3510b4802844ee4849c28a48b3,4901db2e055c4bd1441cd71b2d0acd72d98964e8f1ccdc11ce5be67e4ef063fb
497,gpt-5.4-mini-2026-03-17,0,0,0,0,0,6e2482792474a16ebd0b685603130dc5163bf6d715b81ce5c9a81901f677d20f,62413ddf24b0897e623d1fdd72405ae7d98212be132d29ca655b8b09be351979
500,gpt-5.4-mini-2026-03-17,0,0,0,0,0,7c99d5810034b42baf488b137abb5d5932fd5643828478a33def919618e7a2af,681886309f88657c008d4b2c8f3d604e0b2223d084ab68de8f15a55dcb2d0423
501,gpt-5.4-mini-2026-03-17,0,0,0,0,0,98e9bc33b56e36dc85b8796ef0af7a16075eef517a12ec5134cad23162b4a658,046cbbe5cd249e2b13a1a531e95fef98fa96014a8cd992e069aab99dd258686c
503,gpt-5.4-mini-2026-03-17,0,0,0,0,0,bbdf8ad6bbe4926e9e238fdc642958b4dcf0ad0ff846d4828283c76832134f2b,9485aa21bf1c1c1dd48d2683c7c425503922b86c5a3ec321777a600d4112819e
504,gpt-5.4-mini-2026-03-17,0,0,0,0,0,938c0d8ca6d8582fca728606a059f2934d6f81af113cb528c230a88d6a1dd880,82f1c355de1444ea23bb0d13ab451023edf06703ff0d5529ee7bb6fb04bdcae3
506,gpt-5.4-mini-2026-03-17,0,0,0,0,0,4a47877fb97d5df16e2e141eb707fed7966f1411681ba1bf6249b5c9d370e1ec,ec698b09c7cc1bd6d1b5325fad455803618218b9a4e5b8f1d8c384fd46bb0afb
509,gpt-5.4-mini-2026-03-17,0,0,0,0,0,dab70a224308fcd8cb1c0d27b2a8bcfe47ac44d5ac412d5c3668859bb6d2d14a,8734f794887ee8093e26e4959f774a12cefd811dba340280c24a80860f21cc16
510,gpt-5.4-mini-2026-03-17,0,0,0,0,0,07f9b200b0ab59fe84e959cbc1e74702660ab7dba03efb875fa4112c2c4acf42,3ddf931b044ecac9b44be63b6e1b14b2965becf17aca44def2d9aaaff549db78
512,gpt-5.4-mini-2026-03-17,0,0,0,0,0,51ddff89c620932dbcc397f8f40c1cd83e5653a9a2096ec1288c33700a5a284d,800003c07db1d2385ccfb9e354d170ca7aa39405c0a3b843ea6818c9796086ba
514,gpt-5.4-mini-2026-03-17,0,0,0,0,0,203cfc13aa3969f2bdfe86bfef974eca1395ef1d04daf4a0fad4c45e91032904,73b6c27f8a39bd1df7d3d8d2d027ea719b138274fae2fb40e85ce8664c354229
515,gpt-5.4-mini-2026-03-17,0,0,0,0,0,672f5b0924537dfa35715a4f8c3181dba4afab6e7a0d5191d194d2b2d64796bc,7ecf2eafb0c70c1245d956ecd0f88d8750bea14bbd39bb277c8e3072b3d78a98
517,gpt-5.4-mini-2026-03-17,0,0,0,0,0,a9f74a42312783ebebf0ad62e1ea35d7a589de808b78a981cbc05565cb0ed824,9af100c43e57222af117dbe7d6f016fd893a121abdfe894d2de4a6a42adf2b36
518,gpt-5.4-mini-2026-03-17,0,0,0,0,0,79eb79dd15df77c6fac10ed4a70514cc447c6c3b4b303a8488eac8ac4f28a014,d36c42f59806bf6dc96ebcd10d2cfb7454162e9ab99ff46fb60dec6656949f9d
520,gpt-5.4-mini-2026-03-17,0,0,0,0,0,6b44c2e766a05b69c0d2b03868d9d3d20c0d1cf2d332a521afed2cd805b3e67b,3dbb1d046f97043f78eff1bd92de4e6405090b6bda51da6cfb153310052ba246
521,gpt-5.4-mini-2026-03-17,0,0,0,0,0,25e59a29946ee5be12842b55cc2f6769f63e2fc2732187fd5d82d3874feb1af5,401ba8ee80fdcabf30ef550110932eeca45882775346fd19b0d769d7ce6292f8
